put, 0.0016994476318359375 
put, 0.0016834735870361328 
put, 0.0016515254974365234 
put, 0.0016281604766845703 
put, 0.0016460418701171875 
put, 0.0016090869903564453 
put, 0.0015070438385009766 
put, 0.001584768295288086 
put, 0.0015816688537597656 
put, 0.0016124248504638672 
put, 0.0015795230865478516 
put, 0.0017201900482177734 
put, 0.0016086101531982422 
put, 0.0016543865203857422 
put, 0.0016682147979736328 
put, 0.0015997886657714844 
put, 0.0015993118286132812 
put, 0.0015172958374023438 
put, 0.0015950202941894531 
put, 0.001604318618774414 
put, 0.0014739036560058594 
put, 0.0015897750854492188 
put, 0.001683950424194336 
put, 0.001667022705078125 
put, 0.0016472339630126953 
put, 0.001542806625366211 
put, 0.0016205310821533203 
put, 0.0016129016876220703 
put, 0.0015914440155029297 
put, 0.0016973018646240234 
put, 0.0016036033630371094 
put, 0.0015583038330078125 
put, 0.0016524791717529297 
put, 0.001676797866821289 
put, 0.0016214847564697266 
put, 0.0015990734100341797 
put, 0.0015959739685058594 
put, 0.001592397689819336 
put, 0.001592397689819336 
put, 0.0016002655029296875 
put, 0.0016868114471435547 
put, 0.0015864372253417969 
put, 0.0016787052154541016 
put, 0.0016772747039794922 
put, 0.001631021499633789 
put, 0.00165557861328125 
put, 0.0015914440155029297 
put, 0.001485586166381836 
put, 0.001672506332397461 
put, 0.0016527175903320312 
put, 0.0016102790832519531 
put, 0.0016760826110839844 
put, 0.0015568733215332031 
put, 0.0015549659729003906 
put, 0.001646280288696289 
put, 0.0016028881072998047 
put, 0.0016260147094726562 
put, 0.0016071796417236328 
put, 0.0015637874603271484 
put, 0.0016238689422607422 
put, 0.0016031265258789062 
put, 0.0016486644744873047 
put, 0.0016455650329589844 
put, 0.001543283462524414 
put, 0.0015635490417480469 
put, 0.0015761852264404297 
put, 0.0015799999237060547 
put, 0.0016341209411621094 
put, 0.0015740394592285156 
put, 0.0015697479248046875 
put, 0.0016131401062011719 
put, 0.001556396484375 
put, 0.0016369819641113281 
put, 0.0015964508056640625 
put, 0.0015494823455810547 
put, 0.0015988349914550781 
put, 0.0016758441925048828 
put, 0.0016357898712158203 
put, 0.0015785694122314453 
put, 0.001575469970703125 
put, 0.0015888214111328125 
put, 0.0016367435455322266 
put, 0.0016138553619384766 
put, 0.0016186237335205078 
put, 0.0015647411346435547 
put, 0.0016090869903564453 
put, 0.001575469970703125 
put, 0.0015850067138671875 
put, 0.0015921592712402344 
put, 0.0016219615936279297 
put, 0.0016663074493408203 
put, 0.0015785694122314453 
put, 0.0016367435455322266 
put, 0.0015103816986083984 
put, 0.0016214847564697266 
put, 0.0016045570373535156 
put, 0.0015981197357177734 
put, 0.0015861988067626953 
put, 0.0016062259674072266 
put, 0.0016360282897949219 
get, 0.0015745162963867188 
get, 0.0016241073608398438 
get, 0.0016770362854003906 
get, 0.0016303062438964844 
get, 0.0016052722930908203 
get, 0.0015916824340820312 
get, 0.0015897750854492188 
get, 0.0015826225280761719 
get, 0.0015490055084228516 
get, 0.0015788078308105469 
get, 0.0016357898712158203 
get, 0.001680612564086914 
get, 0.0016825199127197266 
get, 0.0015401840209960938 
